,id,skill,type
70,4088835107.0,python strong strong conduct systems tests,
71,4088835107.0,security performance availability,
72,4088835107.0,design troubleshootingerror documentation,
73,4088835107.0,cost,
74,4088835107.0,effective scalable systems,
75,4088835107.0,innovative algorithm solutions,
76,4088835107.0,strong strong research algorithm improvements,
77,4088835107.0,higher performance accuracy,
78,4088835107.0,strong strong familiar modelling problems,
79,4088835107.0,mathematical programming constraint satisfaction particle swarm optimization appropriate methodologies,
80,4088835107.0,strong strong familiar tools cplex gurobi google or-tools,
81,4088835107.0,strong strong knowledge,
82,4088835107.0,statistical operations research techniques concepts,
83,4088835107.0,applications,
84,4088835107.0,development,
85,4088835107.0,strong strong drive decision science aspects,
86,4088835107.0,standard user experience,
87,4088835107.0,staff customer- process cognitive biases,
88,4088835107.0,cross-cultural reasoning statistical interpretation human factor impact algorithmic bias etc,
89,4088835107.0,strong,
90,4088835107.0,value design thinking data-driven decisions,
91,4088835107.0,agile user-centric methods,
92,4088835107.0,strong strong support research user markets data processes,
93,4088835107.0,enhanced decision quality,
94,4088835107.0,strategic action plans,
95,4088835107.0,human factors data science,
96,4088835107.0,ai,
97,4088835107.0,decisions,
98,4088835107.0,choice architecture persuasive design,
99,4088835107.0,bsmsphd mathematics science engineering disciplines,
100,4088835107.0,strong strong decision science speciality,
101,4088835107.0,science statistics management cognitivepsychology ai analytics marketing design hci,
102,4088835107.0,strong strong 12 yrs,
103,4088835107.0,relevant experience,
0,4207911368.0,support analyses,
1,4207911368.0,multidimensional early- late-stage clinical biomarker datasets,
2,4207911368.0,ngs-based dna rna,
3,4207911368.0,internal external scientific collaborationsdrive,
4,4207911368.0,scientific technical innovation,
5,4207911368.0,members departmentsupport development execution exploratory biomarker companion diagnostic strategies,
6,4207911368.0,multiple projectssupport publications,
7,4207911368.0,high impact,
8,4207911368.0,scientific technical medical,
9,4207911368.0,biomarker team,
10,4207911368.0,key investigators,
11,4207911368.0,fast-paced interactive team-oriented culturephd degree relevant scientific field,
12,4207911368.0,immunology molecular biology cancer biology genomics bioinformatics,
13,4207911368.0,minimum 2 years,
14,4207911368.0,postdoctoral experience,
15,4207911368.0,basic translational research,
16,4207911368.0,academic industry settingstrong bioinformatics programming skills,
17,4207911368.0,rbioconductor andor pythonexperience,
18,4207911368.0,high throughput genomic data,
19,4207911368.0,rna-seq whole exome,
20,4207911368.0,targeted ngs,
21,4207911368.0,multiple omics layers,
22,4207911368.0,association clinical laboratory parameters,
23,4207911368.0,modern machine,
24,4207911368.0,methods,
25,4207911368.0,clinical drug development,
26,4207911368.0,critical development functions,
27,4207911368.0,biomarker development operations,
28,4207911368.0,record scientific leadership,
29,4207911368.0,first senior author publications,
0,4157661839.0,statistical programming software,
1,4157661839.0,analytical skills mine,
2,4157661839.0,massive sets data,
3,4157661839.0,new models algorithms,
4,4157661839.0,future events,
5,4157661839.0,exploratory data analysis,
6,4157661839.0,customer business drive insight,
7,4157661839.0,summary level descriptive analysis,
8,4157661839.0,non-modeling type deep-dive analysis urgent business problems,
9,4157661839.0,request,
10,4157661839.0,insights recommendations,
11,4157661839.0,business timely manner,
12,4157661839.0,models technology data engineers,
13,4157661839.0,various platforms,
14,4157661839.0,potential impact operations business terms benefits,
15,4157661839.0,robustness reliability approach,
16,4157661839.0,analysis level detail peers executives,
17,4157661839.0,presentations knowledge level audience,
18,4157661839.0,small large group settings,
19,4157661839.0,ms phd degree quantitative discipline,
20,4157661839.0,statistics operations research bioinformatics economics computational biology computer science mathematics physics,
21,4157661839.0,electrical engineering industrial engineering,
22,4157661839.0,4 6 years,
23,4157661839.0,relevant work experience data analysis,
24,4157661839.0,field eg statistician data scientist economist experience,
25,4157661839.0,statistical software python rstudio sasability,
26,4157661839.0,complex sql codestrong analytical competencies,
27,4157661839.0,excellent creative problem-solving skillsadvanced understanding,
28,4157661839.0,statistical predictive modeling techniques machine,
29,4157661839.0,decision trees,
30,4157661839.0,probability networks,
31,4157661839.0,regression neural networks application business decisionsapplied,
32,4157661839.0,experience natural language processing nlp plusexperience data,
0,4207165764.0,software engineering skills knowledge bioinformatics algorithms,
1,4207165764.0,identification validation novel pain targets,
2,4207165764.0,robust scalable computational solutions,
3,4207165764.0,leading team scientists,
4,4207165764.0,activities team,
5,4207165764.0,resource planning prioritization activities,
6,4207165764.0,state art execution drive,
7,4207165764.0,interaction translational sciences stakeholders,
8,4207165764.0,big data,
9,4207165764.0,target selection,
10,4207165764.0,large scale biological datasets,
11,4207165764.0,diverse stakeholders,
12,4207165764.0,decisions,
13,4207165764.0,prioritization research projects,
14,4207165764.0,creative mindset skills,
15,4207165764.0,available data,
16,4207165764.0,algorithms,
17,4207165764.0,bioinformatics analyses,
18,4207165764.0,molecular biology experiments,
19,4207165764.0,analysis pipelines deploy algorithms,
20,4207165764.0,data mining,
21,4207165764.0,publicly available data,
22,4207165764.0,variants,
23,4207165764.0,genomic databases,
24,4207165764.0,bioinformatics tools phd bioinformatics computational biology molecular biology statistics,
25,4207165764.0,science minimum 5 years,
26,4207165764.0,proven track record molecular biology,
27,4207165764.0,target identification activities,
28,4207165764.0,integrated view drug discovery works targets pathways,
29,4207165764.0,knowledge,
30,4207165764.0,different sources attitude pragmatic problem solver,
31,4207165764.0,in-depth familiar public databases,
32,4207165764.0,exac clinvar geo gtex genbank gnomad,
33,4207165764.0,solid programming scripting abilities languages,
34,4207165764.0,r perl python familiar linuxunix systems,
35,4207165764.0,solid understanding sanger ngs,
36,4207165764.0,technologies,
37,4207165764.0,statistical genetics,
38,4207165764.0,analyses,
39,4207165764.0,r matlab equivalent software team player objectives-driven mindset,
40,4207165764.0,ability,
41,4207165764.0,value cross-functional teams matrix reporting,
42,4207165764.0,environment,
43,4207165764.0,results scientists,
44,4207165764.0,diverse backgrounds,
45,4207165764.0,fluent business english language skills,
46,4207165764.0,german language skills,
0,4192677357.0,python r java scalakennis,
1,4192677357.0,machine learning,
2,4192677357.0,tools,
3,4192677357.0,frameworks zoals,
0,4169860098.0,data-driven analyses reports,
1,4169860098.0,qualitative quantitative data analysis methods,
2,4169860098.0,statistical non-statistical data explorationapply statistical methods,
3,4169860098.0,data,
4,4169860098.0,aml monitoring scenarios thresholds,
5,4169860098.0,appropriate methodology,
6,4169860098.0,answer,
7,4169860098.0,specific business questions,
8,4169860098.0,effectiveness coveragebuild,
9,4169860098.0,models algorithms,
10,4169860098.0,high quality code documentation,
11,4169860098.0,efficiency stability scalability solutiondetect data anomalies,
12,4169860098.0,source data problems,
13,4169860098.0,data quality solutionsuse visualization techniques,
14,4169860098.0,data results analysis,
15,4169860098.0,clear presentations,
16,4169860098.0,non-technical readersdesign statistically valid samples design,
17,4169860098.0,statistical experiments,
18,4169860098.0,statistical inference,
19,4169860098.0,conclusions,
20,4169860098.0,sample dataensure data quality reliability design,
21,4169860098.0,various data quality methods sas big data,
22,4169860098.0,quality checks database report data issues,
23,4169860098.0,data anomalies,
24,4169860098.0,source data problems,
25,4169860098.0,data quality solutionsmaster degree technical sciencemathematicsstatisticsquantitative methods degree economicsbanking,
26,4169860098.0,strong analytical skills,
27,4169860098.0,4-5th year students,
28,4169860098.0,data,
29,4169860098.0,methods application business practiceprogramming statisticaldata analytical skills r sas,
30,4169860098.0,4gl sql initiative creativity attention detailsability,
31,4169860098.0,critical assessment facts,
32,4169860098.0,ability,
33,4169860098.0,motivated high desire self-development learningopportunity,
34,4169860098.0,strong strong learning opportunities,
35,4169860098.0,strong strong competitive chance citi,
36,4169860098.0,wide breadth opportunities,
0,4072061062.0,structured unstructured data,
1,4072061062.0,private companiesbe,
2,4072061062.0,clean analyze,
3,4072061062.0,new existing data,
4,4072061062.0,end end algorithms,
5,4072061062.0,early stage consumer companies,
6,4072061062.0,growth equity investmentsbuild,
7,4072061062.0,reproducible backtests,
8,4072061062.0,proposed models algorithmswork,
9,4072061062.0,functionally key stakeholders,
10,4072061062.0,engineering product business development,
11,4072061062.0,buildcome creative ways,
12,4072061062.0,use data,
13,4072061062.0,key business metrics6,
14,4072061062.0,years,
15,4072061062.0,data scientist,
16,4072061062.0,modern technologiesexcellent communication skills,
17,4072061062.0,analysis methodologies,
18,4072061062.0,insights,
19,4072061062.0,fast changing environment solutions,
20,4072061062.0,code least one,
21,4072061062.0,language,
22,4072061062.0,pythonexperience machine learningcollege degree statistics,
23,4072061062.0,computer science engineering physical sciences economics,
24,4072061062.0,technical fieldstrong background economics economic research big plusprior experience quantitate researcher,
25,4072061062.0,investment,
0,4207742679.0,preprocessing,
1,4207742679.0,structured unstructured dataanalyze,
2,4207742679.0,large amounts,
3,4207742679.0,information,
4,4207742679.0,trends,
5,4207742679.0,predictive models machine-learning algorithmscombine models ensemble modelingpropose solutions strategies,
6,4207742679.0,business challengescollaborate engineering product development teamswork stakeholders,
7,4207742679.0,organization,
8,4207742679.0,opportunities,
9,4207742679.0,company data,
10,4207742679.0,business solutions mine,
11,4207742679.0,data company databases,
12,4207742679.0,optimization improvement product development marketing techniques business strategies,
13,4207742679.0,effectiveness accuracy new data sources data gathering techniques,
14,4207742679.0,custom data models algorithms,
15,4207742679.0,data sets,
16,4207742679.0,predictive modeling increase,
17,4207742679.0,customer experiences,
18,4207742679.0,revenue generation ad,
19,4207742679.0,business outcomes,
20,4207742679.0,different functional teams,
21,4207742679.0,models,
22,4207742679.0,outcomes,
23,4207742679.0,processes tools,
24,4207742679.0,model performance data,
25,4207742679.0,accuracy strong problem,
26,4207742679.0,skills emphasis product development experience,
27,4207742679.0,statistical computer languages,
28,4207742679.0,r python slq etc manipulate,
29,4207742679.0,data,
30,4207742679.0,insights,
31,4207742679.0,large data sets,
32,4207742679.0,experience,
33,4207742679.0,data architectures knowledge variety machine,
34,4207742679.0,techniques,
35,4207742679.0,decision tree,
36,4207742679.0,artificial neural networks,
37,4207742679.0,etc real-world advantagesdrawbacks,
38,4207742679.0,knowledge advanced statistical techniques concepts,
39,4207742679.0,regression properties distributions statistical tests,
40,4207742679.0,proper usage etc experience applications,
41,4207742679.0,excellent written verbal communication skills,
0,4207533672.0,ml models,
1,4207533672.0,predictive purposebuild dashboards,
2,4207533672.0,collusion data viz teampartner wit marketing product teams,
3,4207533672.0,roadmaps,
4,4207533672.0,customer experiencecollaborate data scientists,
5,4207533672.0,results insights,
6,4207533672.0,stakeholdersstrong experience data science,
7,4207533672.0,5 years,
8,4207533672.0,knowledge,
9,4207533672.0,testsproficiency python sqlmaturity cloud systems,
10,4207533672.0,solid background,
11,4207533672.0,englishattractive salarycosy,
0,4207355449.0,experimental designs,
1,4207355449.0,lidar system subsystem,
2,4207355449.0,ability report lidar system subsystem performance development automation data,
3,4207355449.0,analysis routinesapply analytical skills root cause issues,
4,4207355449.0,lidar system performance,
5,4207355449.0,future issues,
6,4207355449.0,recommendationsanalyze process,
7,4207355449.0,3d point cloud data,
8,4207355449.0,basic tasks,
9,4207355449.0,regions interest,
10,4207355449.0,targets scene,
11,4207355449.0,features,
12,4207355449.0,plane fitting advanced tasks,
13,4207355449.0,nearest neighbor algorithms,
14,4207355449.0,thresholding techniques computing normals,
15,4207355449.0,iterative closest point algorithms,
16,4207355449.0,basic segmentationwrite reports presentations lidar system performance,
17,4207355449.0,either internal external disseminationinteract customers,
18,4207355449.0,lidar field performance test reportscollaborate cross-functional calibration team,
19,4207355449.0,overall lidar calibration,
20,4207355449.0,system performancecollaborate lidar signal processing algorithm team,
21,4207355449.0,new algorithms,
22,4207355449.0,existing algorithms,
23,4207355449.0,system performance requirements,
24,4207355449.0,either statistical simulations data collection,
25,4207355449.0,dynamic scenescollaborate systems engineering team,
26,4207355449.0,system requirements test methodologiesalign,
27,4207355449.0,data collection efforts,
28,4207355449.0,company data infrastructure servicesbachelors,
29,4207355449.0,degree statistics math engineering,
30,4207355449.0,8 years,
31,4207355449.0,relevant experience,
32,4207355449.0,statistical analysis skillsmasters degree statistics math engineering,
33,4207355449.0,5 years,
34,4207355449.0,relevant experience,
35,4207355449.0,statistical analysis skillsvery proficient statistics ability,
36,4207355449.0,strong knowledge inferential statistics design experiments,
37,4207355449.0,stochastic processes,
38,4207355449.0,real world problemsvery proficient,
39,4207355449.0,scientific computing platforms,
40,4207355449.0,matlab python associated statistical packages,
41,4207355449.0,dataability,
42,4207355449.0,high-quality presentations,
43,4207355449.0,white papersproject experience,
44,4207355449.0,competency,
45,4207355449.0,statistical learning methods,
46,4207355449.0,real-world problemsproject experience,
47,4207355449.0,competency,
48,4207355449.0,either image processing point cloud processing techniques,
49,4207355449.0,real-world problemsfamiliarity industry standard image processing point cloud processing libraries frameworks,
50,4207355449.0,toolboxesthorough knowledge,
51,4207355449.0,full lifecycle processes,
52,4207355449.0,safety-critical industries,
53,4207355449.0,automotive medical military particular interest first-hand iso,
54,4207355449.0,26262 iso 21448 sotif automotive spice experienceprevious exposure validation verification procedures,
0,4139882790.0,experience,
1,4139882790.0,large data sets,
2,4139882790.0,classification regression distribution analysis,
3,4139882790.0,predictive modelling experience,
4,4139882790.0,statistical tests,
5,4139882790.0,large data sets,
6,4139882790.0,programming skills,
0,4088369022.0,msc phd statistics mathematics machine,
1,4088369022.0,quantitative scientific discipline dont,
2,4088369022.0,out-of-the-box models,
3,4088369022.0,work work work,
4,4088369022.0,advanced analytics data science role exposure digital marketing adtech youre,
5,4088369022.0,detailed examples youve,
6,4088369022.0,commercial value work experience software development youll,
7,4088369022.0,code reviews,
8,4088369022.0,release process use tdd version control familiar willingness,
9,4088369022.0,responsibility senior team member,
10,4088369022.0,junior colleagues,
11,4088369022.0,wider team,
12,4088369022.0,complete ownership project delivery,
13,4088369022.0,stakeholders,
14,4088369022.0,entrepreneurial mindset,
15,4088369022.0,business processes,
16,4088369022.0,opportunities,
17,4088369022.0,data science techniques,
18,4088369022.0,real problems,
19,4088369022.0,keen desire research,
20,4088369022.0,world-leading solutions problems,
21,4088369022.0,easy obvious answers,
22,4088369022.0,one possible figure,
23,4088369022.0,reality outstanding communication skills,
24,4088369022.0,complex ideas,
0,4169244172.0,senior member data science teamwork,
1,4169244172.0,large complex data,
2,4169244172.0,complex non-routine analysis problems,
3,4169244172.0,advanced analytical methodshelp architect,
4,4169244172.0,scalable performant data warehouse data science platformbuild prototype analysis pipelines,
5,4169244172.0,insights,
6,4169244172.0,technology processesmasters data science computer science,
7,4169244172.0,similar5 years,
8,4169244172.0,hands-on technical experience,
9,4169244172.0,cross-functional data science rolesexperience,
10,4169244172.0,telematics datasetsdeep understanding statistics,
11,4169244172.0,experimental designexperience,
12,4169244172.0,aggressive phase growthstrong programming architectural skillsexperience,
13,4169244172.0,models,
14,4169244172.0,existing systemssome experience,
15,4169244172.0,scalable cloud-based systemsstrong standards software engineering practicesability,
16,4169244172.0,complex problemscreativity sourcing datasetsexperience signal processing,
17,4169244172.0,sensor data time series methods,
18,4169244172.0,data science computer science,
19,4169244172.0,experience,
0,4169138751.0,div experience,
1,4169138751.0,analytical research data-led role div div python r programming languages,
2,4169138751.0,div div expert knowledge ms excel amp access div div experience,
3,4169138751.0,theoretical understanding development use machine learning algorithms,
4,4169138751.0,predictive analytics div div experience bi packages,
5,4169138751.0,eg power bi tableau div div postgraduate qualification,
6,4169138751.0,relevant discipline - eg engineering mathematics physics,
0,4149075695.0,bachelor degree statistics engineering computer science,
1,4149075695.0,math related field,
2,4149075695.0,5 years,
3,4149075695.0,sql etl tableau databases business environment,
4,4149075695.0,large-scale complex datasets,
5,4149075695.0,proficient data analysis,
6,4149075695.0,software r,
7,4149075695.0,scripting language python,
8,4149075695.0,ability data,
9,4149075695.0,etl development data,
10,4149075695.0,familiarity statistical models data mining algorithmsexperience aws,
11,4149075695.0,big data technologies,
12,4149075695.0,s3 glue athena data pipeline,
13,4149075695.0,strong verbalwritten communication data presentation skills,
14,4149075695.0,eider data craft sage maker experience,
15,4149075695.0,supervised unsupervised machine,
16,4149075695.0,models,
17,4149075695.0,familiarity data science techniques,
0,4123550392.0,multiple medium,
1,4123550392.0,large analytic projects,
2,4123550392.0,rest stakeholders analytics,
3,4123550392.0,best practices,
4,4123550392.0,management model automation production,
5,4123550392.0,new analytical approaches,
6,4123550392.0,specific customer business concernsmeet clients,
7,4123550392.0,model results answer questions,
8,4123550392.0,opportunities,
9,4123550392.0,processes,
10,4123550392.0,internal teams,
11,4123550392.0,business requirements,
12,4123550392.0,business,
13,4123550392.0,detailed analytic scope methodology,
14,4123550392.0,analytic,
15,4123550392.0,appropriate statistical machine,
16,4123550392.0,thought leadership,
17,4123550392.0,data,
18,4123550392.0,business problems,
19,4123550392.0,innovative technology statistical solutionsensuring,
20,4123550392.0,project delivery,
21,4123550392.0,timelines budget requirementscontribute development teams,
22,4123550392.0,analytical skills business knowledgework,
23,4123550392.0,independent contributor mostly team lead,
24,4123550392.0,guidance team members,
25,4123550392.0,subject matter expertise quality assurance complex data,
26,4123550392.0,analytic projects5 years,
27,4123550392.0,analytical experience,
28,4123550392.0,statistical solutions business problemsgraduate degree masters phd computer science quantitative field physics statistics mathematics equivalent experienceproficiency data analytics programming tools hadoop hive python sqlfluency common technologies languages,
29,4123550392.0,javacc experience,
30,4123550392.0,standard statistical machine,
31,4123550392.0,techniques,
32,4123550392.0,dimensionality reduction variable selection cross validation neural networks,
33,4123550392.0,linear logistic regressionunixlinux proficiency command line tools,
34,4123550392.0,shell scripts,
35,4123550392.0,job,
36,4123550392.0,ability,
37,4123550392.0,innovative solutions,
38,4123550392.0,business problemsnative level japanese business level english proficiency mandatoryexperience cardspayments,
39,4123550392.0,retail banking retail merchant industries,
40,4123550392.0,significant advantageresults,
41,4123550392.0,strong analytical problem,
42,4123550392.0,skills,
43,4123550392.0,intellectual analytical rigorgood business acumen,
44,4123550392.0,strong ability,
45,4123550392.0,business problems data,
46,4123550392.0,quantitative methodologies,
47,4123550392.0,rigor,
48,4123550392.0,data analysis business insights,
49,4123550392.0,strategic recommendationexcellent communication skills,
50,4123550392.0,english japanese internal external stakeholdersdetailed,
51,4123550392.0,highest level qualityrigor reports,
52,4123550392.0,data analysisglobal mindset desire,
53,4123550392.0,ability team player collaborator cross-cultural,
54,4123550392.0,organizationmulti-disciplinary thinking skills,
55,4123550392.0,creative analytic strategicdemonstrated experience planning,
56,4123550392.0,managing multiple analytic projects,
57,4123550392.0,diverse cross-functional stakeholdersexperience,
0,4183346233.0,novel machine learning,
1,4183346233.0,techniques,
2,4183346233.0,important problems,
3,4183346233.0,computer security,
4,4183346233.0,existing machine,
5,4183346233.0,techniques,
6,4183346233.0,cylance,
7,4183346233.0,code scales,
8,4183346233.0,large datasets,
9,4183346233.0,millions dimensions,
10,4183346233.0,ways,
11,4183346233.0,machine learning,
12,4183346233.0,models,
13,4183346233.0,adversarial attacks,
14,4183346233.0,closely internal product engineering teams,
15,4183346233.0,ml research prototypes,
16,4183346233.0,new products features,
17,4183346233.0,papers,
18,4183346233.0,research conferences,
19,4183346233.0,mlaistats conferences,
20,4183346233.0,security conferences,
21,4183346233.0,black hat defcon rsa,
22,4183346233.0,abreast latest publications,
23,4183346233.0,state-of-the-art techniques,
24,4183346233.0,relevant research communities,
25,4183346233.0,eg ml stats,
26,4183346233.0,teams,
27,4183346233.0,cylance applications data science,
28,4183346233.0,data scientists team,
29,4183346233.0,extensive knowledge machine,
30,4183346233.0,fundamentals,
31,4183346233.0,fit sklearn deep understanding,
32,4183346233.0,many common ml algorithms,
33,4183346233.0,work way,
34,4183346233.0,strong math skills,
35,4183346233.0,general especially linear algebra statistics,
36,4183346233.0,intermediate experience python least point,
37,4183346233.0,common machine,
38,4183346233.0,algorithms,
39,4183346233.0,much trouble masters degree phd relevant area,
40,4183346233.0,equivalent years,
41,4183346233.0,python libraries,
42,4183346233.0,sklearn numpy scipy pytorch tensorflow,
43,4183346233.0,various languages,
44,4183346233.0,scala cc c java x86 assembly,
45,4183346233.0,various aws services,
46,4183346233.0,ec2 s3 excellent communication skills,
47,4183346233.0,ideas,
48,4183346233.0,speech,
49,4183346233.0,kindness deep willingness,
50,4183346233.0,five years,
51,4183346233.0,minimum related experience machine,
52,4183346233.0,computer science andor statistics experience,
53,4183346233.0,cyber securitycover lettersummary,
54,4183346233.0,interested working skills strengths expertise,
55,4183346233.0,diverse team,
0,4205607927.0,acts,
1,4205607927.0,principal technical ex pert operating company,
2,4205607927.0,opportunities,
3,4205607927.0,commercial difference,
4,4205607927.0,development machine learning initiatives,
5,4205607927.0,business requirementstranslates,
6,4205607927.0,complex datasets,
7,4205607927.0,strategic insights,
8,4205607927.0,business,
9,4205607927.0,simply non-technical audiences,
10,4205607927.0,results,
11,4205607927.0,understanding,
12,4205607927.0,solution buy-indevelops machine,
13,4205607927.0,products,
14,4205607927.0,real business problems,
15,4205607927.0,ta king account user needs,
16,4205607927.0,technology operational landscapeidentifies,
17,4205607927.0,new analytics trends,
18,4205607927.0,opportunities,
19,4205607927.0,innovation agenda,
20,4205607927.0,business functionssupports,
21,4205607927.0,prioritization internal external data assets,
22,4205607927.0,technology,
23,4205607927.0,key requirements data,
24,4205607927.0,sourcingrecognized expert community,
25,4205607927.0,colleagues,
26,4205607927.0,statistical techniques algorithms,
27,4205607927.0,datasignificant experience machine,
28,4205607927.0,deployment models algorithms,
29,4205607927.0,large volumes,
30,4205607927.0,andor unstructured data,
31,4205607927.0,commercial consumer environmentability test hypotheses,
32,4205607927.0,raw data sets,
33,4205607927.0,meaningful conclusions,
34,4205607927.0,results,
35,4205607927.0,effective visualizationstrong knowledge,
36,4205607927.0,big data technology eg hadoop mr interactive sql hadoop nosql spark r sa scipy tableau gis deep broad statistical modelling expertise,
37,4205607927.0,various domainsability work,
38,4205607927.0,functional teams,
39,4205607927.0,business issues,
40,4205607927.0,potential analytics solutionsexperience,
41,4205607927.0,leading team data scientists,
42,4205607927.0,least leading team analystsmasters,
43,4205607927.0,bachelors,
44,4205607927.0,equivalent quantitative fields,
45,4205607927.0,mathematics statistics economics computer science engineeringproficient statistical packages,
46,4205607927.0,ml libraries,
47,4205607927.0,eg r python scipy nltk spark mllib tensorf low etc familiar leading visualisation tools eg tableau qlikview familiar,
48,4205607927.0,data transformations algorithms,
49,4205607927.0,common programming languagesstrong communication skills,
50,4205607927.0,experience,
51,4205607927.0,analytics results,
0,4205059718.0,disclosure,
1,4205059718.0,gender,
2,4205059718.0,orientation,
0,4205512537.0,senior medior lead werkniveaufocus op b2bmaster degree engineering artificial intelligence computer science statistics econometrics mathematics physics comparable field,
1,4205512537.0,3 5 years,
2,4205512537.0,building data science applications,
3,4205512537.0,advanced python associated data science stack,
4,4205512537.0,r thorough,
5,4205512537.0,various statistical machine,
6,4205512537.0,methods,
7,4205512537.0,extensive rigorous exploratory analysis,
8,4205512537.0,large data,
9,4205512537.0,experience htmlcssjs,
10,4205512537.0,visualization packages,
11,4205512537.0,results,
12,4205512537.0,hadoop stack cloud,
13,4205512537.0,big data platforms,
14,4205512537.0,versioning tools,
15,4205512537.0,git svn nice experience deployment tools,
16,4205512537.0,jenkins experience building,
17,4205512537.0,data pipelines,
18,4205512537.0,big data platforms,
19,4205512537.0,highly entrepreneurial team no-nonsense working environment,
20,4205512537.0,high quality,
21,4205512537.0,excellent terms employment fringe benefits,
22,4205512537.0,continuous training,
23,4205512537.0,professional technical management skills areas opportunity,
24,4205512537.0,datashift terms capabilities,
25,4205512537.0,financial benefits,
26,4205512537.0,large datasets,
27,4205512537.0,tangible business outcomes,
28,4205512537.0,advanced machine learning,
29,4205512537.0,models,
30,4205512537.0,coach junior colleagues,
31,4205512537.0,clients,
32,4205512537.0,analytical applications,
33,4205512537.0,daily operations,
34,4205512537.0,story,
35,4205512537.0,data stakeholders,
36,4205512537.0,every level organization,
0,4205268125.0,current parkdean resorts,
1,4205268125.0,abreast industry forums conferences webinars etc structure,
2,4205268125.0,complex analysis quantitative modelling,
3,4205268125.0,new logic alerts,
4,4205268125.0,prototype models,
5,4205268125.0,new logic alerts,
6,4205268125.0,trials success measures,
7,4205268125.0,test options,
8,4205268125.0,beneficial ones,
9,4205268125.0,finalise business requirements purpose-work system teams contractors,
10,4205268125.0,productionise successful prototype tools reports alerts,
11,4205268125.0,revenue management systems,
12,4205268125.0,revenue parkdean resorts,
13,4205268125.0,specific revenue business model logic place,
14,4205268125.0,ittools,
15,4205268125.0,key reporting tools part,
16,4205268125.0,abreast industry trends2 years,
17,4205268125.0,commercial environment highly desirableproblem structuring ability,
18,4205268125.0,processes,
19,4205268125.0,opportunities,
20,4205268125.0,themability break problem opportunity key factors considerations assumptions,
21,4205268125.0,structure solutionsability structure approach analysis prototype tool logic trialspast experience evidence,
22,4205268125.0,analytical techniques,
23,4205268125.0,commercial environment,
24,4205268125.0,performanceunderstanding factors,
25,4205268125.0,price holidayspast experience,
26,4205268125.0,revenue management essential beneficialexperience,
27,4205268125.0,sql sas r similar software extract,
28,4205268125.0,analyse model,
29,4205268125.0,large data,
30,4205268125.0,multiple sourcesexperience,
31,4205268125.0,analytical business models,
32,4205268125.0,what-if models simulation models segmentations,
33,4205268125.0,models etc evidence qualifications,
34,4205268125.0,operational research data science appliedstatistics heuristics,
35,4205268125.0,ms excel visualise report dataability work,
36,4205268125.0,part teamability,
37,4205268125.0,clearly complex analytical issues,
38,4205268125.0,non-technical audienceability,
39,4205268125.0,clear project plans,
40,4205268125.0,revenue team systems team external contractorscompetitive rates,
41,4205268125.0,bonus packagesfantastic team environment25 discount holidays friends familystand-by breaks,
42,4205268125.0,available discounted ratefull uniform,
0,4195670023.0,partner marketing product customer success,
1,4195670023.0,acquisition monetization retention roadmap,
2,4195670023.0,customers,
3,4195670023.0,valuecontinuously,
4,4195670023.0,insights customers behaviors journeys,
5,4195670023.0,machine,
6,4195670023.0,statistical techniquesdevelop,
7,4195670023.0,non-production machine,
8,4195670023.0,models,
9,4195670023.0,customer behavior,
10,4195670023.0,deployed ml engineer ml expert,
11,4195670023.0,update key operating user-engagement metrics,
12,4195670023.0,health forecast future business,
13,4195670023.0,models,
14,4195670023.0,customer engagement ltv retentionwork data viz expert,
15,4195670023.0,dashboards,
16,4195670023.0,key user-engagement metrics marketing,
17,4195670023.0,awareness,
18,4195670023.0,results insights,
19,4195670023.0,top stakeholders,
20,4195670023.0,founders investorscollaborate,
21,4195670023.0,share brainstorm data scientistsyou,
22,4195670023.0,5 years,
23,4195670023.0,data scientist experience,
24,4195670023.0,closely product customer success marketing teams plusyou,
25,4195670023.0,track record statistical modeling,
26,4195670023.0,machine learning focus churn prediction customer behavioral clustering ltv experience ab multivariate test design implementation pragmatic value,
27,4195670023.0,simple effective solutions,
28,4195670023.0,brain-melters,
29,4195670023.0,complex concept,
30,4195670023.0,clear visual references,
31,4195670023.0,big challengesgiven,
32,4195670023.0,appropriate time resources,
33,4195670023.0,healthy debate empathic enthusiastic collaborative proficient building queries,
34,4195670023.0,sqlyou experience,
35,4195670023.0,cloud systemsyou expert python r experience implementation scalajava working,
36,4195670023.0,knowledge big data technologies,
37,4195670023.0,redshift plusyou fluent english eager work,
38,4195670023.0,multicultural international environment,
39,4195670023.0,today,
40,4195670023.0,25m people world use typeform,
41,4195670023.0,diversity customer base,
42,4195670023.0,employees,
43,4195670023.0,differences typeform,
44,4195670023.0,equal employment opportunity,
45,4195670023.0,race colour ancestry religion sex,
46,4195670023.0,national origin sexual orientation age citizenship,
47,4195670023.0,marital status disability gender gender identity expression veteran status,
0,4197198639.0,python r,
0,4201105218.0,tune data products applications integrations,
1,4201105218.0,large scale data platforms,
2,4201105218.0,hadoop kafka streaming hana sql server etc emphasis performance reliability scalability quality,
3,4201105218.0,business needs profile,
4,4201105218.0,large data sets,
5,4201105218.0,custom data models,
6,4201105218.0,applications,
7,4201105218.0,adobe business decision-making customers,
8,4201105218.0,design patterns processes,
9,4201105218.0,standards frameworks,
10,4201105218.0,reusable components,
