,id,skill,category,confidence score
656,4080437460.0,real estate,Skill,1.0
657,4080437460.0,mathematics,Skill,0.99
658,4080437460.0,arithmetic,Skill,0.78
659,4080437460.0,algebra,Skill,0.94
660,4080437460.0,geometry,Skill,0.99
661,4080437460.0,calculus,Skill,0.98
662,4080437460.0,statistics,Skill,0.99
663,4080437460.0,computers,Product,0.56
664,4080437460.0,computer software,Skill,0.67
665,4080437460.0,computer,Product,0.56
666,4080437460.0,applications,Skill,0.84
667,4080437460.0,programming,Skill,0.98
668,4080437460.0,learning,Skill,0.73
669,4080437460.0,problem-solving,Skill,0.99
670,4080437460.0,decision-making,Skill,0.87
671,4080437460.0,critical thinking,Skill,0.99
672,4080437460.0,logic,Skill,0.99
673,4080437460.0,reasoning,Skill,0.99
674,4080437460.0,problem solving,Skill,0.66
675,4080437460.0,reviewing,Skill,0.58
676,4080437460.0,implement,Skill,0.84
677,4080437460.0,judgment,Skill,0.57
678,4080437460.0,decision making,Skill,0.71
679,4080437460.0,one,Quantity,0.8
680,4080437460.0,mathematics,Skill,1.0
681,4080437460.0,mathematics,Skill,0.99
682,4080437460.0,programming,Skill,0.96
683,4080437460.0,computer,Product,0.72
684,4080437460.0,science,Skill,1.0
685,4080437460.0,problems,Skill,0.58
686,4080437460.0,systems analysis,Skill,0.99
687,4080437460.0,systems evaluation,Skill,1.0
688,4080437460.0,system performance,Skill,0.99
689,4080437460.0,performance,Skill,0.68
690,4080437460.0,system,Skill,0.97
691,4080437460.0,monitoring  monitoring,Skill,0.89
692,4080437460.0,time management,Skill,0.99
693,4080437460.0,managing,Skill,0.55
694,4080437460.0,one,Quantity,0.8
695,4080437460.0,writing,Skill,0.97
696,4080437460.0,audience,PersonType,0.89
697,4080437460.0,ethical,Skill,0.67
698,4080437460.0,analytical thinking,Skill,1.0
699,4080437460.0,analyzing,Skill,1.0
700,4080437460.0,logic,Skill,1.0
701,4080437460.0,initiative,Skill,0.96
702,4080437460.0,cooperation,Skill,1.0
703,4080437460.0,attention to detail,Skill,1.0
704,4080437460.0,tasks,Skill,0.51
705,4080437460.0,adaptability,Skill,0.62
706,4080437460.0,workplace,Location,0.64
707,4197181660.0,programming,Skill,0.98
708,4197181660.0,python,Skill,1.0
709,4197181660.0,r,Skill,1.0
710,4197181660.0,scalable analysis,Skill,0.99
711,4197181660.0,problem-solving,Skill,0.98
712,4197181660.0,people,PersonType,0.52
713,4197181660.0,prioritize,Skill,1.0
714,4197181660.0,data-centric,Skill,0.95
715,4203181374.0,database management,Skill,1.0
716,4203181374.0,administration,Skill,0.87
717,4203181374.0,building,Skill,0.88
718,4203181374.0,maintaining,Skill,0.98
719,4203181374.0,code libraries,Skill,0.66
720,4203181374.0,data science,Skill,0.99
721,4203181374.0,research,Skill,0.97
722,4203181374.0,evidence,Skill,0.91
723,4203181374.0,policy,Skill,0.96
724,4203181374.0,degree,Quantity,0.8
725,4203181374.0,mathematics,Skill,1.0
726,4203181374.0,computer science,Skill,1.0
727,4203181374.0,software engineering,Skill,1.0
728,4203181374.0,three years,DateTime,0.8
729,4203181374.0,data science,Skill,0.99
730,4203181374.0,statistics,Skill,1.0
731,4203181374.0,database management,Skill,0.93
732,4203181374.0,data science libraries,Skill,1.0
733,4203181374.0,r,Skill,1.0
734,4203181374.0,python,Skill,1.0
735,4203181374.0,c++,Skill,1.0
736,4203181374.0,github,Product,0.93
737,4203181374.0,windows,Skill,0.98
738,4203181374.0,windows,Product,0.95
739,4203181374.0,ubuntu,Product,0.79
740,4203181374.0,apis,Skill,0.98
741,4203181374.0,apis,Product,0.54
742,4203181374.0,etls,Skill,0.9
743,4203181374.0,analysis,Skill,0.81
744,4203181374.0,research,Skill,0.9
745,4203181374.0,data dashboards,Skill,0.98
746,4203181374.0,excel,Product,0.46
747,4203181374.0,cloud computing,Skill,0.95
748,4203181374.0,data management,Skill,0.99
749,4203181374.0,amazon rds,Organization,0.84
750,4203181374.0,aws,Organization,0.94
751,4203181374.0,economics,Skill,1.0
752,4203181374.0,mathematics,Skill,1.0
753,4203181374.0,statistics,Skill,0.99
754,4203181374.0,business,Skill,0.99
755,4203181374.0,humanities,Skill,1.0
756,4203181374.0,creative thinker,PersonType,0.8
757,4203181374.0,problem solving,Skill,0.96
758,4203181374.0,attention to detail,Skill,0.97
759,4203181374.0,learner,Skill,0.55
760,4203181374.0,peace research,Skill,0.96
761,4203181374.0,3 years,DateTime,0.8
762,4203181374.0,degree,Quantity,0.8
763,4203181374.0,candidate,PersonType,0.89
764,4124549884.0,research,Skill,1.0
765,4124549884.0,statistical learning,Skill,1.0
766,4124549884.0,machine learning,Skill,0.98
767,4124549884.0,data analysis,Skill,0.99
768,4124549884.0,extracting data,Skill,0.54
769,4124549884.0,analytics,Skill,0.72
770,4124549884.0,cross-channel spend allocation,Skill,0.81
771,4124549884.0,response modeling,Skill,1.0
772,4124549884.0,marketing,Skill,0.9
773,4124549884.0,collaborate,Skill,1.0
774,4124549884.0,product management,Skill,0.84
775,4124549884.0,product,PersonType,0.44
776,4124549884.0,business,Skill,0.92
777,4124549884.0,devise,Skill,0.89
778,4124549884.0,decision making,Skill,0.92
779,4124549884.0,statistical,Skill,0.97
780,4124549884.0,mathematical methodologies,Skill,0.99
781,4124549884.0,analysis,Skill,0.99
782,4124549884.0,optimize,Skill,0.74
783,4124549884.0,database,Skill,0.95
784,4124549884.0,project design,Skill,0.95
785,4124549884.0,bachelors,PersonType,0.73
786,4124549884.0,degree,Quantity,0.8
787,4124549884.0,computer science,Skill,0.99
788,4124549884.0,statistics,Skill,1.0
789,4124549884.0,applied math,Skill,0.95
790,4124549884.0,4,Quantity,0.8
791,4124549884.0,sas,Skill,0.98
792,4124549884.0,data processing,Skill,1.0
793,4124549884.0,database programming,Skill,1.0
794,4124549884.0,data analytics,Skill,1.0
795,4124549884.0,6,Quantity,0.8
796,4124549884.0,machine learning,Skill,1.0
797,4124549884.0,artificial intelligence,Skill,0.99
798,4124549884.0,algorithms,Skill,1.0
799,4124549884.0,data science,Skill,0.99
800,4124549884.0,r,Skill,0.98
801,4124549884.0,weka,Skill,0.81
802,4124549884.0,numpy,Skill,0.95
803,4124549884.0,matlab,Skill,0.86
804,4124549884.0,statistics,Skill,0.97
805,4124549884.0,programming languages,Skill,0.97
806,4124549884.0,java,Skill,1.0
807,4124549884.0,python,Skill,1.0
808,4124549884.0,reporting,Skill,0.99
809,4124549884.0,data visualization software,Skill,0.85
810,4124549884.0,presentation,Skill,0.86
811,4124549884.0,structured query language,Skill,0.68
812,4124549884.0,programming,Skill,0.98
813,4124549884.0,data mining,Skill,0.99
814,4124549884.0,statistical analysis,Skill,1.0
815,4124549884.0,data structures,Skill,1.0
816,4124549884.0,data transformation,Skill,1.0
817,4124549884.0,pattern recognition,Skill,1.0
818,4124549884.0,predictive modeling,Skill,1.0
819,4124549884.0,bigdata,Skill,1.0
820,4170868047.0,wiskunde,Skill,0.54
821,4170868047.0,computer science,Skill,0.92
822,4198714697.0,3 years,DateTime,0.8
823,4198714697.0,data science,Skill,0.95
824,4198714697.0,implementing,Skill,0.94
825,4198714697.0,business,Skill,0.93
826,4198714697.0,machine learning,Skill,1.0
827,4198714697.0,data science,Skill,0.98
828,4198714697.0,software engineering,Skill,0.99
829,4198714697.0,coding,Skill,0.99
830,4198714697.0,python,Skill,0.99
831,4198714697.0,second,Quantity,0.8
832,4198714697.0,c++.,Skill,0.98
833,4198714697.0,data science,Skill,0.99
834,4198714697.0,business,Skill,0.91
835,4198714697.0,workflow,Skill,0.8
836,4198714697.0,developing,Skill,1.0
837,4198714697.0,testing,Skill,0.96
838,4198714697.0,machine learning,Skill,0.98
839,4198714697.0,data mining,Skill,0.99
840,4198714697.0,statistical,Skill,0.98
841,4198714697.0,machine learning,Skill,0.99
842,4198714697.0,engineers,PersonType,0.98
843,4198714697.0,interpersonal,Skill,0.61
844,4198714697.0,communicate,Skill,1.0
845,4198714697.0,business,Skill,0.87
846,4198714697.0,executives,PersonType,0.97
847,4198714697.0,stakeholders,PersonType,0.94
848,4198714697.0,evangelist,PersonType,0.9
849,4198714697.0,data science,Skill,1.0
850,4198714697.0,writing,Skill,0.74
851,4198714697.0,blogs,Skill,0.56
852,4198714697.0,data science,Skill,0.97
853,4198714697.0,programming languages,Skill,0.99
854,4198714697.0,designing,Skill,0.99
855,4198714697.0,data science,Skill,0.92
856,4198714697.0,tool stack,Skill,0.81
857,4198714697.0,developing,Skill,0.75
858,4198714697.0,customer analysis,Skill,1.0
859,4198714697.0,customer,PersonType,0.33
860,4198714697.0,investigating,Skill,0.99
861,4198714697.0,machine learning,Skill,1.0
862,4198714697.0,client impact,Skill,0.72
863,4198714697.0,client,PersonType,0.87
864,4198714697.0,24-day,DateTime,0.8
865,4198714697.0,three,Quantity,0.8
866,4198714697.0,next calendar year,DateTime,0.8
867,4198714697.0,office,Location,0.9
868,4198714697.0,city,Location,0.49
869,4198714697.0,pool table,Product,0.81
870,4198714697.0,games room,Location,0.85
871,4198714697.0,training,Skill,0.92
872,4198714697.0,500,Quantity,0.8
873,4198714697.0,staff,PersonType,0.92
874,4198714697.0,every wednesday,DateTime,0.8
875,4198714697.0,each week,DateTime,0.8
876,4198714697.0,kitchen,Location,0.97
877,4198714697.0,friday,DateTime,0.8
878,4198714697.0,beers,Product,0.99
879,4198714697.0,soft drinks,Product,0.97
880,4198714697.0,wine,Product,0.98
881,4198714697.0,newcomers,PersonType,0.86
882,4198714697.0,mac,Product,0.98
883,4198714697.0,pc,Product,0.98
884,4198714697.0,1 day,DateTime,0.8
885,4198714697.0,game room,Location,0.88
886,4198714697.0,nintendo switch,Product,0.87
887,4198714697.0,big screen tv,Product,0.76
888,4198714697.0,mario kart,Product,0.76
889,4198714697.0,yoga,Skill,0.97
890,4198714697.0,evenings,DateTime,0.8
891,4198714697.0,once a week,DateTime,0.8
892,4197218387.0,operational,Skill,0.7
893,4197218387.0,data,Skill,0.61
894,4197218387.0,information systems,Skill,0.99
895,4197218387.0,analyze,Skill,0.88
896,4197218387.0,data quality,Skill,0.87
897,4197218387.0,business processes,Skill,0.84
898,4197218387.0,data quality,Skill,0.88
899,4197218387.0,data,Skill,0.52
900,4197218387.0,data,Skill,0.72
901,4197218387.0,machine learning experiments,Skill,0.82
902,4197218387.0,pilot,Skill,0.72
903,4197218387.0,machine learning,Skill,0.99
904,4197218387.0,model metrics,Skill,0.99
905,4197218387.0,iteratively,Skill,0.76
906,4197218387.0,model performance,Skill,0.65
907,4197218387.0,vendors,PersonType,0.81
908,4197218387.0,analyze,Skill,1.0
909,4197218387.0,interpret,Skill,0.99
910,4197218387.0,machine learning,Skill,0.98
911,4197218387.0,operationalize,Skill,0.99
912,4197218387.0,develop,Skill,0.91
913,4197218387.0,presentations,Skill,0.86
914,4197218387.0,trainings,Skill,0.83
915,4197218387.0,business,Skill,0.93
916,4197218387.0,users,PersonType,0.4
917,4197218387.0,ai,Skill,0.62
918,4197218387.0,data science,Skill,0.99
919,4197218387.0,automation,Skill,0.99
920,4197218387.0,data management,Skill,0.94
921,4197218387.0,managing,Skill,1.0
922,4197218387.0,associate data scientist,PersonType,0.83
923,4197218387.0,bachelors,PersonType,0.76
924,4197218387.0,degree,Quantity,0.8
925,4197218387.0,information technology,Skill,0.95
926,4197218387.0,computer science,Skill,0.97
927,4197218387.0,statistics,Skill,0.99
928,4197218387.0,business,Skill,0.91
929,4197218387.0,degree,Quantity,0.8
930,4197218387.0,candidate,PersonType,0.81
931,4197218387.0,relational databases,Skill,1.0
932,4197218387.0,trial data,Skill,0.64
933,4197218387.0,data wrangling,Skill,0.99
934,4197218387.0,model operationalization,Skill,1.0
935,4197218387.0,model,Event,0.46
936,4197218387.0,data,Skill,0.94
937,4197218387.0,three,Quantity,0.8
938,4197218387.0,programming,Skill,0.97
939,4197218387.0,team player,PersonType,0.56
940,4197218387.0,listening,Skill,0.59
941,4197218387.0,self-motivated,Skill,0.86
942,4197218387.0,linear regression,Skill,0.99
943,4197218387.0,random forest,Skill,0.78
944,4197218387.0,support vector machines,Skill,0.98
945,4115391280.0,image processing,Skill,0.99
946,4115391280.0,ranking,Skill,0.69
947,4115391280.0,algorithm,Skill,0.53
948,4115391280.0,user engagement,Skill,0.9
949,4115391280.0,customer journey optimisation,Skill,0.82
950,4115391280.0,price prediction,Skill,0.5
951,4115391280.0,buyers,PersonType,0.91
952,4115391280.0,renters,PersonType,0.72
953,4115391280.0,brokers,PersonType,0.89
954,4115391280.0,agents,PersonType,0.93
955,4115391280.0,developers,PersonType,0.95
956,4115391280.0,users,PersonType,0.78
957,4115391280.0,research,Skill,0.56
958,4115391280.0,data,Skill,0.59
959,4115391280.0,support,Skill,0.65
960,4115391280.0,marketing,Skill,0.94
961,4115391280.0,middle east,Location,0.55
962,4115391280.0,entrepreneurial,Skill,0.96
963,4115391280.0,designing,Skill,0.93
964,4115391280.0,testing,Skill,0.92
965,4115391280.0,deploying,Skill,0.71
966,4115391280.0,machine learning,Skill,0.76
967,4115391280.0,creative thinking,Skill,0.71
968,4115391280.0,data infrastructure,Skill,0.86
969,4115391280.0,authoring,Skill,0.9
970,4115391280.0,python,Skill,0.51
971,4115391280.0,data quality,Skill,0.89
972,4115391280.0,communicating,Skill,0.98
973,4115391280.0,storytelling,Skill,0.96
974,4115391280.0,mentorship,Skill,0.65
975,4115391280.0,collaboration,Skill,0.8
976,4208322115.0,technical expertise,Skill,0.85
977,4208322115.0,big data analytics,Skill,0.82
978,4208322115.0,analytics,Skill,0.83
979,4208322115.0,development,Skill,0.8
980,4208322115.0,statistical analysis,Skill,0.99
981,4208322115.0,evaluation,Skill,0.72
982,4208322115.0,data sets,Skill,0.66
983,4208322115.0,innovative,Skill,0.85
984,4208322115.0,computer engineering,Skill,1.0
985,4208322115.0,computer science,Skill,1.0
986,4208322115.0,mathematics,Skill,1.0
987,4208322115.0,physics,Skill,1.0
988,4208322115.0,modeling,Skill,1.0
989,4208322115.0,statistics,Skill,0.98
990,4208322115.0,optimization,Skill,0.99
991,4208322115.0,data mining,Skill,1.0
992,4208322115.0,artificial intelligence,Skill,0.87
993,4208322115.0,machine learning,Skill,0.98
994,4208322115.0,r,Skill,1.0
995,4208322115.0,python,Skill,1.0
996,4208322115.0,programming languages,Skill,0.96
997,4208322115.0,analytical,Skill,1.0
998,4208322115.0,creative thinking,Skill,0.98
999,4208322115.0,problem solving,Skill,0.96
1000,4208322115.0,communications,Skill,0.99
1001,4208322115.0,english language,Skill,0.96
1002,4197199325.0,ltat de lart,Person,0.57
1003,4197199325.0,bert,Person,0.67
1004,4197199325.0,elmo,Person,0.92
1005,4197199325.0,question answering,Skill,1.0
1006,4197199325.0,deep learning vision,Skill,0.7
1007,4197199325.0,regex,Skill,0.75
1008,4197199325.0,calcul,Skill,0.62
1009,4197199325.0,distance,Skill,0.76
1010,4183658720.0,colleagues,PersonType,0.87
1011,4183658720.0,partners,PersonType,0.9
1012,4183658720.0,experience,Skill,0.59
1013,4183658720.0,analytics,Skill,0.7
1014,4183658720.0,customer,PersonType,0.54
1015,4183658720.0,colleague,PersonType,0.81
1016,4183658720.0,vet,PersonType,0.68
1017,4183658720.0,artificial intelligence,Skill,0.88
1018,4183658720.0,analytics,Skill,0.68
1019,4183658720.0,operating model,Skill,0.8
1020,4183658720.0,analytics,Skill,0.66
1021,4183658720.0,algorithms,Skill,0.97
1022,4183658720.0,data,Skill,0.99
1023,4183658720.0,analysis,Skill,0.79
1024,4183658720.0,business,Skill,0.58
1025,4183658720.0,customer improvement,Skill,0.72
1026,4183658720.0,customer,PersonType,0.6
1027,4183658720.0,analytics,Skill,0.9
1028,4183658720.0,analytical,Skill,0.61
1029,4183658720.0,data,Skill,0.57
1030,4183658720.0,training,Skill,0.88
1031,4183658720.0,users,PersonType,0.55
1032,4183658720.0,thought leadership,Skill,0.71
1033,4183658720.0,home,Location,0.55
1034,4183658720.0,thinking,Skill,0.43
1035,4183658720.0,technology,Skill,0.66
1036,4183658720.0,analytics,Skill,0.89
1037,4183658720.0,analytics,Skill,0.94
1038,4183658720.0,5 years,DateTime,0.8
1039,4183658720.0,statistical modelling,Skill,0.99
1040,4183658720.0,value,Skill,0.7
1041,4183658720.0,customer,Skill,0.55
1042,4183658720.0,strategies,Skill,0.52
1043,4183658720.0,data science,Skill,0.99
1044,4183658720.0,machine learning,Skill,0.98
1045,4183658720.0,automation,Skill,0.38
1046,4183658720.0,programming languages,Skill,0.92
1047,4183658720.0,python,Skill,1.0
1048,4183658720.0,r,Skill,1.0
1049,4183658720.0,matlab,Skill,1.0
1050,4183658720.0,scala/spark,Skill,0.82
1051,4183658720.0,c derivatives,Skill,0.98
1052,4183658720.0,statistical,Skill,0.96
1053,4183658720.0,machine learning,Skill,0.99
1054,4183658720.0,research,Skill,0.77
1055,4183658720.0,mathematics,Skill,0.83
1056,4183658720.0,science,Skill,0.91
1057,4183658720.0,engineering,Skill,0.72
1058,4183658720.0,practices,Skill,0.65
1059,4183658720.0,analytics,Skill,0.89
1060,4183658720.0,leading,Skill,0.92
1061,4183658720.0,coaching,Skill,0.98
1062,4183658720.0,mentoring,Skill,0.92
1063,4183658720.0,emotional intelligence,Skill,0.98
1064,4183658720.0,communication,Skill,0.85
1065,4183658720.0,interpersonal,Skill,0.99
1066,4183658720.0,speaking,Skill,0.96
1067,4183658720.0,presentation,Skill,0.94
1068,4183658720.0,facilitation,Skill,0.82
1069,4183658720.0,36 days,DateTime,0.8
1070,4183658720.0,annual,DateTime,0.8
1071,4183658720.0,- 1 day,DateTime,0.8
1072,4183658720.0,birthday,Event,0.47
1073,4183658720.0,holidays,Product,0.65
1074,4183658720.0,colleague,PersonType,0.44
1075,4183658720.0,20%,Quantity,0.8
1076,4183658720.0,one,Quantity,0.8
1077,4183658720.0,family member,PersonType,0.68
1078,4183658720.0,home stores,Location,0.84
1079,4183658720.0,groom rooms,Location,0.92
1080,4183658720.0,companion,Location,0.61
1081,4183658720.0,veterinary,PersonType,0.51
1082,4183658720.0,colleagues,PersonType,0.76
1083,4183658720.0,one,Quantity,0.8
1084,4183658720.0,each year,DateTime,0.8
1085,4183658720.0,celebrations,Event,0.75
1086,4183658720.0,1,Quantity,0.8
1087,4183658720.0,wedding,Event,0.97
1088,4183658720.0,civil partnership,Event,0.62
1089,4183658720.0,car,Product,0.45
1090,4183658720.0,colleague,PersonType,0.91
1091,4183658720.0,the month,DateTime,0.8
1092,4183658720.0,cycle,Product,0.53
1093,3976856642.0,dev,Skill,1.0
1094,3976856642.0,sec,Skill,0.88
1095,3976856642.0,ops,Skill,0.97
1096,3976856642.0,agile methodology,Skill,0.88
1097,3976856642.0,daily,DateTime,0.8
1098,3976856642.0,technical design,Skill,0.86
1099,3976856642.0,agile methodology,Skill,0.82
1100,3976856642.0,requestor,PersonType,0.59
1101,3976856642.0,requestor.do,Organization,0.9
1102,3976856642.0,production,Skill,0.71
1103,3976856642.0,pipeline,Skill,0.81
1104,3976856642.0,consulting,Skill,0.93
1105,3976856642.0,maintenance,Skill,0.97
1106,3976856642.0,customer data privacy,Skill,0.57
1107,3976856642.0,segregation,Skill,0.76
1108,3976856642.0,specification,Skill,0.62
1109,3976856642.0,developers,PersonType,0.86
